Pop,Longitude,Latitude,Pop,Longitude,Latitude,Distance,Fst,Group
DE-Luck,12.3327,51.0947,LT-Nem,23.9971,54.5886,542.5853798,0.0859248,N
LT-Nem,23.9971,54.5886,DE-Luck,12.3327,51.0947,542.5853798,0.0859248,N
PL-Bory,17.563,53.8112,RU-Vol,44.4525,48.681,1207.713139,0.0858264,N
RU-Vol,44.4525,48.681,PL-Bory,17.563,53.8112,1207.713139,0.0858264,N
LT-Birz,24.6141,55.9825,SK-Kos,21.863,48.7161,515.3138963,0.0855589,N
SK-Kos,21.863,48.7161,LT-Birz,24.6141,55.9825,515.3138963,0.0855589,N
DE-Eber,13.8331,52.8331,LT-Nem,23.9971,54.5886,432.6289499,0.0854726,N
LT-Nem,23.9971,54.5886,DE-Eber,13.8331,52.8331,432.6289499,0.0854726,N
DE-Gotn,9.9356,51.5339,PL-Wielk,17.09,52.2468,308.9636911,0.0850734,N
PL-Wielk,17.09,52.2468,DE-Gotn,9.9356,51.5339,308.9636911,0.0850734,N
DK,9.5018,56.2639,RS,20.4076,44.7317,927.5666411,0.0849445,N
RS,20.4076,44.7317,DK,9.5018,56.2639,927.5666411,0.0849445,N
LT-Birz,24.6141,55.9825,PL-Hack,23.1793,52.8344,225.0699952,0.0849395,NS
PL-Hack,23.1793,52.8344,LT-Birz,24.6141,55.9825,225.0699952,0.0849395,N
LT-Petk,24.834829,54.657314,PL-Swie,20.926346,50.895887,306.9255383,0.0848622,NS
PL-Swie,20.926346,50.895887,LT-Petk,24.834829,54.657314,306.9255383,0.0848622,NS
DE-Hors,9.6201,53.8072,LT-Nem,23.9971,54.5886,582.6967493,0.0848049,N
LT-Nem,23.9971,54.5886,DE-Hors,9.6201,53.8072,582.6967493,0.0848049,N
ES-Cat,2.3912,41.7856,PL-Bial,23.8346,52.7232,1250.119927,0.0847393,N
PL-Bial,23.8346,52.7232,ES-Cat,2.3912,41.7856,1250.119927,0.0847393,N
PL-Bory,17.563,53.8112,RO-Mar,22.5417,45.3986,622.2869471,0.0843705,N
RO-Mar,22.5417,45.3986,PL-Bory,17.563,53.8112,622.2869471,0.0843705,N
DE-Rech,13.7373,51.0504,LT-Birz,24.6141,55.9825,561.0214199,0.0843171,N
LT-Birz,24.6141,55.9825,DE-Rech,13.7373,51.0504,561.0214199,0.0843171,N
SK-Kos,21.863,48.7161,Sl-Odo,14.028,45.5942,426.4462004,0.0842572,N
Sl-Odo,14.028,45.5942,SK-Kos,21.863,48.7161,426.4462004,0.0842572,N
FR-Clermont,3.0321,46.0811,LT-Nem,23.9971,54.5886,1089.421934,0.0840488,N
LT-Nem,23.9971,54.5886,FR-Clermont,3.0321,46.0811,1089.421934,0.0840488,N
LT-Birz,24.6141,55.9825,SK-Bies,22.4522,49.37417,465.5248843,0.0840309,N
SK-Bies,22.4522,49.37417,LT-Birz,24.6141,55.9825,465.5248843,0.0840309,N
DE-Brem,8.5809,53.5396,DE-Hors,9.6201,53.8072,46.38861412,0.0839895,N
DE-Hors,9.6201,53.8072,DE-Brem,8.5809,53.5396,46.38861412,0.0839895,N
DE-Leis,12.9285,51.1577,LT-Nem,23.9971,54.5886,518.2316629,0.0838785,N
LT-Nem,23.9971,54.5886,DE-Leis,12.9285,51.1577,518.2316629,0.0838785,N
LT-Nem,23.9971,54.5886,PL-Bob,16.567544,53.923758,303.2842248,0.0837756,NS
PL-Bob,16.567544,53.923758,LT-Nem,23.9971,54.5886,303.2842248,0.0837756,NS
PL-Hack,23.1793,52.8344,PL-Wielk,17.09,52.2468,259.0619638,0.0835617,N
PL-Wielk,17.09,52.2468,PL-Hack,23.1793,52.8344,259.0619638,0.0835617,N
SK-Bies,22.4522,49.37417,Sl-Odo,14.028,45.5942,471.8277195,0.0833369,N
Sl-Odo,14.028,45.5942,SK-Bies,22.4522,49.37417,471.8277195,0.0833369,N
LT-Petk,24.834829,54.657314,PL-JDru,19.415628,54.127153,221.0509584,0.0832981,NS
PL-JDru,19.415628,54.127153,LT-Petk,24.834829,54.657314,221.0509584,0.0832981,NS
PL-Wielk,17.09,52.2468,RU-Spet,30.3351,59.9343,734.3203338,0.0832822,N
RU-Spet,30.3351,59.9343,PL-Wielk,17.09,52.2468,734.3203338,0.0832822,N
LT-Petk,24.834829,54.657314,Sl-Odo,14.028,45.5942,786.5178244,0.0830986,N
Sl-Odo,14.028,45.5942,LT-Petk,24.834829,54.657314,786.5178244,0.0830986,N
DE-Brem,8.5809,53.5396,LT-Nem,23.9971,54.5886,628.152366,0.0830745,N
LT-Nem,23.9971,54.5886,DE-Brem,8.5809,53.5396,628.152366,0.0830745,N
LT-Luk,26.2019,55.8502,PL-Bies,22.5089,49.3556,474.6686178,0.0826166,NS
PL-Bies,22.5089,49.3556,LT-Luk,26.2019,55.8502,474.6686178,0.0826166,NS
PL-JDru,19.415628,54.127153,PL-Bies,22.5089,49.3556,355.2420912,0.0824748,SS
PL-Bies,22.5089,49.3556,PL-JDru,19.415628,54.127153,355.2420912,0.0824748,NS
LT-Nem,23.9971,54.5886,PL-Hack,23.1793,52.8344,125.7571114,0.0824149,N
PL-Hack,23.1793,52.8344,LT-Nem,23.9971,54.5886,125.7571114,0.0824149,N
IT-Abru,13.9275,42.4576,RS,20.4076,44.7317,360.2581494,0.0823313,N
RS,20.4076,44.7317,IT-Abru,13.9275,42.4576,360.2581494,0.0823313,N
DE-Ben,12.1656,52.9098,PL-Wielk,17.09,52.2468,211.7708775,0.0820836,N
PL-Wielk,17.09,52.2468,DE-Ben,12.1656,52.9098,211.7708775,0.0820836,N
PL-Bory,17.563,53.8112,SE-Fal,15.6275,60.606,475.0769047,0.0820766,N
SE-Fal,15.6275,60.606,PL-Bory,17.563,53.8112,475.0769047,0.0820766,N
IT-Abru,13.9275,42.4576,PL-Bial,23.8346,52.7232,844.7483517,0.081912,N
PL-Bial,23.8346,52.7232,IT-Abru,13.9275,42.4576,844.7483517,0.081912,N
RS,20.4076,44.7317,SE-Fal,15.6275,60.606,1114.463783,0.0818939,N
SE-Fal,15.6275,60.606,RS,20.4076,44.7317,1114.463783,0.0818939,N
MK-Pel,21.1844,41.0033,Sl-Odo,14.028,45.5942,479.4596958,0.0817656,N
Sl-Odo,14.028,45.5942,MK-Pel,21.1844,41.0033,479.4596958,0.0817656,N
LT-Birz,24.6141,55.9825,PL-Olk,19.576457,50.216353,449.7069011,0.0816575,NS
PL-Olk,19.576457,50.216353,LT-Birz,24.6141,55.9825,449.7069011,0.0816575,NS
DE-Rech,13.7373,51.0504,LT-Nem,23.9971,54.5886,492.6649579,0.0813472,N
LT-Nem,23.9971,54.5886,DE-Rech,13.7373,51.0504,492.6649579,0.0813472,N
LT-Birz,24.6141,55.9825,PL-Swie,20.926346,50.895887,382.7715378,0.081339,NS
PL-Swie,20.926346,50.895887,LT-Birz,24.6141,55.9825,382.7715378,0.081339,NS
PL-Bory,17.563,53.8112,RU-Vor,39.2089,51.6755,913.8490952,0.0810979,N
RU-Vor,39.2089,51.6755,PL-Bory,17.563,53.8112,913.8490952,0.0810979,N
EN-Kent,0.4527,51.2468,PL-Bory,17.563,53.8112,738.8745985,0.081086,N
PL-Bory,17.563,53.8112,EN-Kent,0.4527,51.2468,738.8745985,0.081086,N
LT-Nem,23.9971,54.5886,SK-Kos,21.863,48.7161,415.9731976,0.0810584,N
SK-Kos,21.863,48.7161,LT-Nem,23.9971,54.5886,415.9731976,0.0810584,N
EN-Kent,0.4527,51.2468,PL-Bial,23.8346,52.7232,995.9371072,0.0808048,N
PL-Bial,23.8346,52.7232,EN-Kent,0.4527,51.2468,995.9371072,0.0808048,N
PL-Bies,22.5089,49.3556,SK-Kos,21.863,48.7161,53.00434374,0.0806014,NS
SK-Kos,21.863,48.7161,PL-Bies,22.5089,49.3556,53.00434374,0.0806014,NS
LT-Nem,23.9971,54.5886,SK-Bies,22.4522,49.37417,366.2857063,0.0805896,N
SK-Bies,22.4522,49.37417,LT-Nem,23.9971,54.5886,366.2857063,0.0805896,N
LT-Birz,24.6141,55.9825,Sl-Odo,14.028,45.5942,851.8864006,0.0803152,N
Sl-Odo,14.028,45.5942,LT-Birz,24.6141,55.9825,851.8864006,0.0803152,N
GR-Mac,22.4511,40.9469,PL-Bial,23.8346,52.7232,816.4209625,0.0801244,N
PL-Bial,23.8346,52.7232,GR-Mac,22.4511,40.9469,816.4209625,0.0801244,N
AT,9.7859,47.216,PL-Wielk,17.09,52.2468,476.327527,0.0799977,N
PL-Wielk,17.09,52.2468,AT,9.7859,47.216,476.327527,0.0799977,N
PL-Bory,17.563,53.8112,RU-Tall,24.7536,59.437,474.707009,0.0798729,N
RU-Tall,24.7536,59.437,PL-Bory,17.563,53.8112,474.707009,0.0798729,N
PL-Bial,23.8346,52.7232,SE-Fal,15.6275,60.606,626.565871,0.0797478,N
SE-Fal,15.6275,60.606,PL-Bial,23.8346,52.7232,626.565871,0.0797478,N
DE-Luck,12.3327,51.0947,PL-Wielk,17.09,52.2468,218.8370898,0.0797345,N
PL-Wielk,17.09,52.2468,DE-Luck,12.3327,51.0947,218.8370898,0.0797345,N
LT-Luk,26.2019,55.8502,LT-Petk,24.834829,54.657314,98.46090572,0.0794254,N
LT-Petk,24.834829,54.657314,LT-Luk,26.2019,55.8502,98.46090572,0.0794254,N
DE-Bad,11.9383,52.9546,PL-Bory,17.563,53.8112,239.2195539,0.0792745,N
PL-Bory,17.563,53.8112,DE-Bad,11.9383,52.9546,239.2195539,0.0792745,N
FR-Clermont,3.0321,46.0811,PL-Swie,20.926346,50.895887,881.7568453,0.0787194,NS
PL-Swie,20.926346,50.895887,FR-Clermont,3.0321,46.0811,881.7568453,0.0787194,NS
LT-Nem,23.9971,54.5886,PL-Olk,19.576457,50.216353,354.862754,0.0785953,NS
PL-Olk,19.576457,50.216353,LT-Nem,23.9971,54.5886,354.862754,0.0785953,NS
LT-Birz,24.6141,55.9825,PL-JDru,19.415628,54.127153,242.3622068,0.0784451,NS
PL-JDru,19.415628,54.127153,LT-Birz,24.6141,55.9825,242.3622068,0.0784451,NS
DE-Eber,13.8331,52.8331,PL-Wielk,17.09,52.2468,142.750138,0.0784156,N
PL-Wielk,17.09,52.2468,DE-Eber,13.8331,52.8331,142.750138,0.0784156,N
PL-Wielk,17.09,52.2468,SK-Kos,21.863,48.7161,321.7159745,0.0782295,N
SK-Kos,21.863,48.7161,PL-Wielk,17.09,52.2468,321.7159745,0.0782295,N
LT-Nem,23.9971,54.5886,PL-Swie,20.926346,50.895887,285.6450306,0.0782227,NS
PL-Swie,20.926346,50.895887,LT-Nem,23.9971,54.5886,285.6450306,0.0782227,NS
DE-Leis,12.9285,51.1577,PL-Wielk,17.09,52.2468,193.4389667,0.0781387,N
PL-Wielk,17.09,52.2468,DE-Leis,12.9285,51.1577,193.4389667,0.0781387,N
PL-Ryj,18.945785,53.853784,PL-Bory,17.563,53.8112,56.47133873,0.0780599,SN
PL-Bory,17.563,53.8112,PL-Ryj,18.945785,53.853784,56.47133873,0.0780599,NS
LT-Luk,26.2019,55.8502,PL-Wielk,17.09,52.2468,445.1975119,0.0780076,N
PL-Wielk,17.09,52.2468,LT-Luk,26.2019,55.8502,445.1975119,0.0780076,N
PL-Bies,22.5089,49.3556,SK-Bies,22.4522,49.37417,2.856364578,0.0780048,NS
SK-Bies,22.4522,49.37417,PL-Bies,22.5089,49.3556,2.856364578,0.0780048,NS
ES-Ast,-6.5,43.17,PL-Bory,17.563,53.8112,1314.736842,0.0779522,N
PL-Bory,17.563,53.8112,ES-Ast,-6.5,43.17,1314.736842,0.0779522,N
DE-Hors,9.6201,53.8072,PL-Wielk,17.09,52.2468,328.4850866,0.0776823,N
PL-Wielk,17.09,52.2468,DE-Hors,9.6201,53.8072,328.4850866,0.0776823,N
LT-Petk,24.834829,54.657314,PL-Bies,22.5089,49.3556,379.46151,0.0776762,NS
PL-Bies,22.5089,49.3556,LT-Petk,24.834829,54.657314,379.46151,0.0776762,NS
EN-Shro,-2.9984,52.49,PL-Bory,17.563,53.8112,854.0053964,0.0774993,N
PL-Bory,17.563,53.8112,EN-Shro,-2.9984,52.49,854.0053964,0.0774993,N
PL-Bial,23.8346,52.7232,RO-Mar,22.5417,45.3986,509.5408087,0.0773743,N
RO-Mar,22.5417,45.3986,PL-Bial,23.8346,52.7232,509.5408087,0.0773743,N
DK,9.5018,56.2639,PL-Bial,23.8346,52.7232,623.6636877,0.0772636,N
PL-Bial,23.8346,52.7232,DK,9.5018,56.2639,623.6636877,0.0772636,N
DE-Bad,11.9383,52.9546,PL-Bial,23.8346,52.7232,496.3031008,0.0771602,N
PL-Bial,23.8346,52.7232,DE-Bad,11.9383,52.9546,496.3031008,0.0771602,N
PL-Wielk,17.09,52.2468,SK-Bies,22.4522,49.37417,306.845657,0.0769533,N
SK-Bies,22.4522,49.37417,PL-Wielk,17.09,52.2468,306.845657,0.0769533,N
GR-Vern,20.7643,39.5706,PL-Bial,23.8346,52.7232,920.540333,0.0769425,N
PL-Bial,23.8346,52.7232,GR-Vern,20.7643,39.5706,920.540333,0.0769425,N
LT-Nem,23.9971,54.5886,Sl-Odo,14.028,45.5942,761.1316547,0.07678,N
Sl-Odo,14.028,45.5942,LT-Nem,23.9971,54.5886,761.1316547,0.07678,N
FR-Clermont,3.0321,46.0811,PL-Wielk,17.09,52.2468,762.8996159,0.0766724,N
PL-Wielk,17.09,52.2468,FR-Clermont,3.0321,46.0811,762.8996159,0.0766724,N
EN-Shro,-2.9984,52.49,PL-Bial,23.8346,52.7232,1119.708414,0.0763401,N
PL-Bial,23.8346,52.7232,EN-Shro,-2.9984,52.49,1119.708414,0.0763401,N
PL-Bory,17.563,53.8112,SE-Karl,15.5861,56.1603,180.2589439,0.0762461,N
SE-Karl,15.5861,56.1603,PL-Bory,17.563,53.8112,180.2589439,0.0762461,N
DE-Brem,8.5809,53.5396,PL-Wielk,17.09,52.2468,365.6007886,0.0758076,N
PL-Wielk,17.09,52.2468,DE-Brem,8.5809,53.5396,365.6007886,0.0758076,N
EN-Kent,0.4527,51.2468,RS,20.4076,44.7317,1022.491347,0.0756833,N
RS,20.4076,44.7317,EN-Kent,0.4527,51.2468,1022.491347,0.0756833,N
LT-Nem,23.9971,54.5886,PL-JDru,19.415628,54.127153,187.1994892,0.0756127,NS
PL-JDru,19.415628,54.127153,LT-Nem,23.9971,54.5886,187.1994892,0.0756127,NS
PL-JDru,19.415628,54.127153,PL-Wielk,17.09,52.2468,161.7243543,0.0755431,SN
PL-Wielk,17.09,52.2468,PL-JDru,19.415628,54.127153,161.7243543,0.0755431,NS
PL-Bial,23.8346,52.7232,SE-Karl,15.5861,56.1603,407.3791539,0.0754241,N
SE-Karl,15.5861,56.1603,PL-Bial,23.8346,52.7232,407.3791539,0.0754241,N
LT-Birz,24.6141,55.9825,PL-Bies,22.5089,49.3556,466.335146,0.075371,NS
PL-Bies,22.5089,49.3556,LT-Birz,24.6141,55.9825,466.335146,0.075371,NS
RS,20.4076,44.7317,SE-Karl,15.5861,56.1603,817.3110012,0.0752654,N
SE-Karl,15.5861,56.1603,RS,20.4076,44.7317,817.3110012,0.0752654,N
DE-Rech,13.7373,51.0504,PL-Wielk,17.09,52.2468,165.8208472,0.0751907,N
PL-Wielk,17.09,52.2468,DE-Rech,13.7373,51.0504,165.8208472,0.0751907,N
LT-Birz,24.6141,55.9825,LT-Luk,26.2019,55.8502,62.16744873,0.0744373,N
LT-Luk,26.2019,55.8502,LT-Birz,24.6141,55.9825,62.16744873,0.0744373,N
PL-Ostr,19.958726,53.741945,PL-Bory,17.563,53.8112,97.95001629,0.0743429,SN
PL-Bory,17.563,53.8112,PL-Ostr,19.958726,53.741945,97.95001629,0.0743429,NS
PL-Bial,23.8346,52.7232,RU-Vor,39.2089,51.6755,653.9601573,0.0741774,N
RU-Vor,39.2089,51.6755,PL-Bial,23.8346,52.7232,653.9601573,0.0741774,N
FR-Ver,5.5301,43.5986,PL-Bory,17.563,53.8112,891.488463,0.0740408,N
PL-Bory,17.563,53.8112,FR-Ver,5.5301,43.5986,891.488463,0.0740408,N
PL-Bory,17.563,53.8112,SE-Nass,14.6974,57.6521,287.8445645,0.0739924,N
SE-Nass,14.6974,57.6521,PL-Bory,17.563,53.8112,287.8445645,0.0739924,N
LT-Petk,24.834829,54.657314,PL-Wielk,17.09,52.2468,359.3623247,0.0739854,N
PL-Wielk,17.09,52.2468,LT-Petk,24.834829,54.657314,359.3623247,0.0739854,N
DK,9.5018,56.2639,PL-Bory,17.563,53.8112,361.1357556,0.0738767,N
PL-Bory,17.563,53.8112,DK,9.5018,56.2639,361.1357556,0.0738767,N
LT-Luk,26.2019,55.8502,LT-Nem,23.9971,54.5886,123.098595,0.073566,N
LT-Nem,23.9971,54.5886,LT-Luk,26.2019,55.8502,123.098595,0.073566,N
PL-Wielk,17.09,52.2468,Sl-Odo,14.028,45.5942,480.2012745,0.0731354,N
Sl-Odo,14.028,45.5942,PL-Wielk,17.09,52.2468,480.2012745,0.0731354,N
EN-Shro,-2.9984,52.49,RS,20.4076,44.7317,1189.017739,0.0730117,N
RS,20.4076,44.7317,EN-Shro,-2.9984,52.49,1189.017739,0.0730117,N
PL-Bory,17.563,53.8112,RU-Berez,30.6179,52.6934,544.4813892,0.0728044,N
RU-Berez,30.6179,52.6934,PL-Bory,17.563,53.8112,544.4813892,0.0728044,N
PL-Bial,23.8346,52.7232,PL-Ryj,18.945785,53.853784,216.4962131,0.0727707,NS
PL-Ryj,18.945785,53.853784,PL-Bial,23.8346,52.7232,216.4962131,0.0727707,NS
PL-Bory,17.563,53.8112,SE-Sua,18.6435,60.1282,438.4336022,0.0727114,N
SE-Sua,18.6435,60.1282,PL-Bory,17.563,53.8112,438.4336022,0.0727114,N
PL-Bory,17.563,53.8112,RO-Rete,22.9043,45.3707,630.0367933,0.0725352,N
RO-Rete,22.9043,45.3707,PL-Bory,17.563,53.8112,630.0367933,0.0725352,N
PL-Dzie,14.99795,52.731386,PL-Bory,17.563,53.8112,129.6280841,0.072496,SN
PL-Bory,17.563,53.8112,PL-Dzie,14.99795,52.731386,129.6280841,0.072496,NS
PL-Bial,23.8346,52.7232,SE-Nass,14.6974,57.6521,495.1946854,0.0724421,N
SE-Nass,14.6974,57.6521,PL-Bial,23.8346,52.7232,495.1946854,0.0724421,N
PL-Bial,23.8346,52.7232,RU-Vol,44.4525,48.681,940.9106703,0.072386,N
RU-Vol,44.4525,48.681,PL-Bial,23.8346,52.7232,940.9106703,0.072386,N
PL-JDru,19.415628,54.127153,PL-Olk,19.576457,50.216353,270.3536904,0.0723055,SS
PL-Olk,19.576457,50.216353,PL-JDru,19.415628,54.127153,270.3536904,0.0723055,SS
PL-Bory,17.563,53.8112,Sl-Glaz,14.686,45.6713,576.8937633,0.0721364,N
Sl-Glaz,14.686,45.6713,PL-Bory,17.563,53.8112,576.8937633,0.0721364,N
FR-Ser,2.3373,45.3602,PL-Bory,17.563,53.8112,894.7159715,0.0719458,N
PL-Bory,17.563,53.8112,FR-Ser,2.3373,45.3602,894.7159715,0.0719458,N
PL-Bob,16.567544,53.923758,PL-Wielk,17.09,52.2468,117.902018,0.0719385,SN
PL-Wielk,17.09,52.2468,PL-Bob,16.567544,53.923758,117.902018,0.0719385,NS
LT-Nem,23.9971,54.5886,PL-Bies,22.5089,49.3556,367.128113,0.0718988,NS
PL-Bies,22.5089,49.3556,LT-Nem,23.9971,54.5886,367.128113,0.0718988,NS
MK-Pel,21.1844,41.0033,PL-Bory,17.563,53.8112,900.8842549,0.0717956,N
PL-Bory,17.563,53.8112,MK-Pel,21.1844,41.0033,900.8842549,0.0717956,N
PL-Bies,22.5089,49.3556,Sl-Odo,14.028,45.5942,473.385349,0.0716308,NS
Sl-Odo,14.028,45.5942,PL-Bies,22.5089,49.3556,473.385349,0.0716308,NS
LT-Birz,24.6141,55.9825,LT-Petk,24.834829,54.657314,91.99132646,0.0712216,N
LT-Petk,24.834829,54.657314,LT-Birz,24.6141,55.9825,91.99132646,0.0712216,N
LT-Juod,21.1087,55.5198,RS,20.4076,44.7317,746.1817199,0.0711293,N
RS,20.4076,44.7317,LT-Juod,21.1087,55.5198,746.1817199,0.0711293,N
FR-Ser,2.3373,45.3602,PL-Bial,23.8346,52.7232,1092.906567,0.0709109,N
PL-Bial,23.8346,52.7232,FR-Ser,2.3373,45.3602,1092.906567,0.0709109,N
PL-Bial,23.8346,52.7232,RU-Tall,24.7536,59.437,465.3177196,0.0702985,N
RU-Tall,24.7536,59.437,PL-Bial,23.8346,52.7232,465.3177196,0.0702985,N
LT-Birz,24.6141,55.9825,PL-Wielk,17.09,52.2468,399.0479599,0.0702525,N
PL-Wielk,17.09,52.2468,LT-Birz,24.6141,55.9825,399.0479599,0.0702525,N
PL-Bies,22.5089,49.3556,PL-Wielk,17.09,52.2468,309.5968122,0.0701621,NS
PL-Wielk,17.09,52.2468,PL-Bies,22.5089,49.3556,309.5968122,0.0701621,NS
ES-Ast,-6.5,43.17,RS,20.4076,44.7317,1336.963325,0.0701411,N
RS,20.4076,44.7317,ES-Ast,-6.5,43.17,1336.963325,0.0701411,N
DE-Biel,8.5167,52.0167,PL-Bory,17.563,53.8112,396.533449,0.0700324,N
PL-Bory,17.563,53.8112,DE-Biel,8.5167,52.0167,396.533449,0.0700324,N
LT-Juod,21.1087,55.5198,PL-Bory,17.563,53.8112,184.4218171,0.0697241,N
PL-Bory,17.563,53.8112,LT-Juod,21.1087,55.5198,184.4218171,0.0697241,N
PL-Bory,17.563,53.8112,RU-Spet,30.3351,59.9343,639.7556464,0.0696596,N
RU-Spet,30.3351,59.9343,PL-Bory,17.563,53.8112,639.7556464,0.0696596,N
ES-Ast,-6.5,43.17,PL-Bial,23.8346,52.7232,1536.455667,0.0695872,N
PL-Bial,23.8346,52.7232,ES-Ast,-6.5,43.17,1536.455667,0.0695872,N
DE-Biel,8.5167,52.0167,PL-Bial,23.8346,52.7232,646.9443426,0.0694297,N
PL-Bial,23.8346,52.7232,DE-Biel,8.5167,52.0167,646.9443426,0.0694297,N
PL-Bial,23.8346,52.7232,PL-Ostr,19.958726,53.741945,175.0755894,0.0693358,NS
PL-Ostr,19.958726,53.741945,PL-Bial,23.8346,52.7232,175.0755894,0.0693358,NS
PL-Hack,23.1793,52.8344,RS,20.4076,44.7317,573.8945551,0.0690412,N
RS,20.4076,44.7317,PL-Hack,23.1793,52.8344,573.8945551,0.0690412,N
PL-Olk,19.576457,50.216353,PL-Wielk,17.09,52.2468,176.8027643,0.0690224,SN
PL-Wielk,17.09,52.2468,PL-Olk,19.576457,50.216353,176.8027643,0.0690224,NS
PL-Bial,23.8346,52.7232,PL-Dzie,14.99795,52.731386,369.604171,0.0685121,NS
PL-Dzie,14.99795,52.731386,PL-Bial,23.8346,52.7232,369.604171,0.0685121,NS
LT-Nem,23.9971,54.5886,PL-Wielk,17.09,52.2468,327.0859851,0.0684858,N
PL-Wielk,17.09,52.2468,LT-Nem,23.9971,54.5886,327.0859851,0.0684858,N
LT-Nem,23.9971,54.5886,LT-Petk,24.834829,54.657314,33.85241707,0.0682489,N
LT-Petk,24.834829,54.657314,LT-Nem,23.9971,54.5886,33.85241707,0.0682489,N
DE-Gota,10.7183,50.9489,RS,20.4076,44.7317,620.818472,0.068211,N
RS,20.4076,44.7317,DE-Gota,10.7183,50.9489,620.818472,0.068211,N
PL-Bory,17.563,53.8112,PL-Hack,23.1793,52.8344,241.3868857,0.06817,N
PL-Hack,23.1793,52.8344,PL-Bory,17.563,53.8112,241.3868857,0.06817,N
FR-Ver,5.5301,43.5986,PL-Bial,23.8346,52.7232,1048.392209,0.0678922,N
PL-Bial,23.8346,52.7232,FR-Ver,5.5301,43.5986,1048.392209,0.0678922,N
DE-Gotn,9.9356,51.5339,PL-Bory,17.563,53.8112,356.0214549,0.0674667,N
PL-Bory,17.563,53.8112,DE-Gotn,9.9356,51.5339,356.0214549,0.0674667,N
LT-Birz,24.6141,55.9825,LT-Nem,23.9971,54.5886,99.34214922,0.0672569,N
LT-Nem,23.9971,54.5886,LT-Birz,24.6141,55.9825,99.34214922,0.0672569,N
DE-Bad,11.9383,52.9546,RS,20.4076,44.7317,685.490618,0.0668175,N
RS,20.4076,44.7317,DE-Bad,11.9383,52.9546,685.490618,0.0668175,N
DE-Gota,10.7183,50.9489,PL-Bial,23.8346,52.7232,572.5003853,0.0667544,N
PL-Bial,23.8346,52.7232,DE-Gota,10.7183,50.9489,572.5003853,0.0667544,N
PL-Bial,23.8346,52.7232,Sl-Glaz,14.686,45.6713,637.8866448,0.0666624,N
Sl-Glaz,14.686,45.6713,PL-Bial,23.8346,52.7232,637.8866448,0.0666624,N
FR-Ver,5.5301,43.5986,RS,20.4076,44.7317,740.6279083,0.0666513,N
RS,20.4076,44.7317,FR-Ver,5.5301,43.5986,740.6279083,0.0666513,N
DE-Gota,10.7183,50.9489,PL-Bory,17.563,53.8112,349.7627139,0.0666407,N
PL-Bory,17.563,53.8112,DE-Gota,10.7183,50.9489,349.7627139,0.0666407,N
PL-JDru,19.415628,54.127153,PL-Ostr,19.958726,53.741945,34.59599218,0.0663101,SS
PL-Ostr,19.958726,53.741945,PL-JDru,19.415628,54.127153,34.59599218,0.0663101,SS
PL-Bial,23.8346,52.7232,RO-Rete,22.9043,45.3707,509.8496744,0.0662063,N
RO-Rete,22.9043,45.3707,PL-Bial,23.8346,52.7232,509.8496744,0.0662063,N
MK-Pel,21.1844,41.0033,PL-Bial,23.8346,52.7232,819.4150368,0.0661066,N
PL-Bial,23.8346,52.7232,MK-Pel,21.1844,41.0033,819.4150368,0.0661066,N
PL-Bial,23.8346,52.7232,RU-Berez,30.6179,52.6934,283.924217,0.065881,N
RU-Berez,30.6179,52.6934,PL-Bial,23.8346,52.7232,283.924217,0.065881,N
RS,20.4076,44.7317,SE-Nass,14.6974,57.6521,925.7134375,0.0657351,N
SE-Nass,14.6974,57.6521,RS,20.4076,44.7317,925.7134375,0.0657351,N
DE-Gotn,9.9356,51.5339,PL-Bial,23.8346,52.7232,594.407833,0.0655251,N
PL-Bial,23.8346,52.7232,DE-Gotn,9.9356,51.5339,594.407833,0.0655251,N
PL-Bob,16.567544,53.923758,PL-JDru,19.415628,54.127153,116.4636125,0.0650609,SS
PL-JDru,19.415628,54.127153,PL-Bob,16.567544,53.923758,116.4636125,0.0650609,SS
DE-Biel,8.5167,52.0167,RS,20.4076,44.7317,740.8814619,0.0648065,N
RS,20.4076,44.7317,DE-Biel,8.5167,52.0167,740.8814619,0.0648065,N
PL-Bial,23.8346,52.7232,SE-Sua,18.6435,60.1282,548.4491238,0.0645879,N
SE-Sua,18.6435,60.1282,PL-Bial,23.8346,52.7232,548.4491238,0.0645879,N
PL-Swie,20.926346,50.895887,PL-Wielk,17.09,52.2468,189.3574902,0.0643854,SN
PL-Wielk,17.09,52.2468,PL-Swie,20.926346,50.895887,189.3574902,0.0643854,NS
RS,20.4076,44.7317,RU-Vol,44.4525,48.681,1166.417237,0.0639766,N
RU-Vol,44.4525,48.681,RS,20.4076,44.7317,1166.417237,0.0639766,N
RS,20.4076,44.7317,RU-Tall,24.7536,59.437,1032.332731,0.0639106,N
RU-Tall,24.7536,59.437,RS,20.4076,44.7317,1032.332731,0.0639106,N
LT-Juod,21.1087,55.5198,PL-Bial,23.8346,52.7232,222.5393661,0.0636479,N
PL-Bial,23.8346,52.7232,LT-Juod,21.1087,55.5198,222.5393661,0.0636479,N
DE-Hors,9.6201,53.8072,RS,20.4076,44.7317,791.8924503,0.0633964,N
RS,20.4076,44.7317,DE-Hors,9.6201,53.8072,791.8924503,0.0633964,N
RS,20.4076,44.7317,RU-Berez,30.6179,52.6934,719.3628724,0.0632383,N
